candidate_id,score,rationale,stratum
CAND_0090264,0.0,"Career is entirely non-technical (sales, marketing, accounting, operations) at two fictional companies (Wayne Enterprises, Stark Industries) with zero ML/IR engineering experience despite strong education credentials.",tier1_education
CAND_0090315,0.0,"Marketing Manager with career in brand design and customer support at fictional companies (Initech), no engineering or ML experience whatsoever.",random
CAND_0090378,0.0,"Operations Manager whose entire career is in logistics ops, customer support, and graphic design at two fictional companies (Dunder Mifflin, Pied Piper), with no ML engineering depth despite a Ph.D in Data Science.",top_anti_persona_sim
CAND_0090389,0.2,"Software engineer with PyTorch (advanced) and IIIT Bangalore education, but career is primarily IT-services (Cognizant) doing DevOps and frontend with only self-learner AI exposure and no production IR or retrieval experience.",random
CAND_0090419,0.4,"3.8-year ML engineer at product companies (Glance, Razorpay) with advanced BM25 and Hugging Face Transformers skills, but career work is time-series forecasting rather than production IR/ranking systems, and total experience falls short of the 5-9 year target.",title_match_strong
CAND_0090443,0.4,"7.2-year data/backend engineer with advanced Information Retrieval (47 months) and Fine-tuning LLMs skills, but career narrative centers on data pipelines and warehouse engineering rather than production embedding retrieval or ranking, and two major stints are at IT-services firms (Wipro, Accenture).",top_retrieval_bm25
CAND_0090515,0.2,"Only 1.8 years of experience as a Java/mobile developer with no ML or IR background, just self-learner AI interest and skills in Spark and Rust unrelated to the role.",random
CAND_0090595,0.0,"Sales Executive with career in content writing and SEO, no engineering or ML experience, and only 2.3 years of experience in entirely non-technical roles.",random
CAND_0090608,0.0,Project Manager at fictional Wayne Enterprises with 1.3 years of enterprise sales experience and no technical or ML engineering background.,random
CAND_0090639,0.2,"10-year software engineer whose entire career spans IT-services/consulting firms (Infosys, Accenture) doing QA, full-stack, and DevOps, with advanced ASR skill but no IR/ranking or production ML system experience.",title_match_strong
CAND_0090664,0.0,"Business Analyst/Customer Support profile with no ML, IR, or engineering experience; skills are Azure, Vue.js, Photoshop — no relevance to embeddings, retrieval, or ranking; career at fictional companies (Wayne Enterprises, Stark Industries) and summary admits background is 'marketing manager' with only ChatGPT curiosity.",top_anti_persona_sim
CAND_0090676,0.4,"7.3-year data/analytics engineer with solid Python, Elasticsearch (intermediate, 31 months), MLflow, and feature engineering skills, but career is primarily data pipelines and analytics infrastructure with only 'a couple of small ML features', no production IR/retrieval or ranking system experience, and current role is at Stark Industries (fictional company flag).",honeypot_flagged
CAND_0090752,0.0,"11-year profile spanning Business Analyst, Content Writer, and Civil Engineer roles at TCS, Dunder Mifflin (fictional), and Wayne Enterprises (fictional), with no ML or engineering depth; summary explicitly describes a marketing manager background with only ChatGPT curiosity.",random
CAND_0090757,0.2,".NET Developer with 5.3 years at Zomato/Flipkart in mobile and full-stack web, with FAISS listed as an advanced skill (33 months) but primary expertise is computer vision/object detection (YOLO advanced), not NLP/IR; AI experience appears self-learner level with no production retrieval or ranking system shipped.",top_retrieval_dense
CAND_0090873,0.0,"14-year career as Accountant/Sales Executive/Graphic Designer entirely at non-engineering roles (TCS accounting, Wipro graphic design, Dunder Mifflin — fictional); no ML, IR, or software engineering skills; summary describes a marketing manager background with only ChatGPT curiosity.",title_mismatch
CAND_0090921,0.2,"7.4-year software engineer with mostly IT-services background (Infosys, Mphasis) doing frontend, QA automation, and Java backend; only ML exposure is self-learner courses and a small RAG side project; no production IR, embeddings, or ranking experience, and skills list (Kubernetes, Tailwind, SEO, Node.js, React) shows no IR/ML depth.",high_behavioral
CAND_0091120,0.2,"4.5-year data/analytics engineer (Infosys, Zomato, CRED) with lightweight ML exposure (sklearn/XGBoost for clustering and churn prediction at ~30% of role) but no production IR, embeddings, or ranking systems; YOLO listed as advanced skill suggests computer vision tangent rather than NLP/retrieval focus.",random
CAND_0091123,0.4,"6.2-year engineer with Recommendation Systems listed as advanced skill (58 months), Weights & Biases (advanced), and Haystack (intermediate, 8 months), suggesting ML/ranking exposure, but career is primarily Java backend/mobile at Infosys and Zomato with current role at Dunder Mifflin (fictional company) and no explicit evidence of production embeddings-based retrieval or evaluation metric ownership.",high_behavioral
CAND_0091233,0.0,"10-year Graphic Designer/Mechanical Engineer profile at Stark Industries, Wipro (IT services), and Wayne Enterprises (fictional) with brand design and SEO content writing roles; Computer Vision listed as advanced skill but no NLP/IR work; summary is marketing manager background with only ChatGPT curiosity.",random
CAND_0091234,0.0,"11.7-year Mechanical Engineer profile with career spanning enterprise sales, operations management, and brand design at fictional companies (Pied Piper, Initech, Stark Industries); skills are Statistical Modeling, Redis, Docker, Rust, Angular — no ML, IR, or ranking experience; summary describes marketing manager background with only ChatGPT curiosity.",title_match_strong
CAND_0091266,0.0,"Career is entirely non-technical (HR, customer support, operations, marketing) with multiple fictional-company red flags (Initech, Wayne Enterprises) and zero ML/AI engineering experience.",title_mismatch
CAND_0091275,0.0,"Roles are uniformly non-technical (customer support, operations, marketing, sales) across multiple fictional companies (Wayne Enterprises, Initech, Dunder Mifflin) with no ML or engineering depth whatsoever.",random
CAND_0091276,0.2,"Entire 9.9-year career is at IT-services firms (Mphasis, Accenture, Infosys) doing frontend/backend/DevOps work with only self-learner-level AI exposure and no production IR or ranking experience.",title_match_strong
CAND_0091391,0.0,"Career spans graphic design, content writing, and sales with stints at fictional companies (Wayne Enterprises, Stark Industries); no ML or software engineering work despite a tier_2 CS degree.",random
CAND_0091406,0.0,"Entire career is in enterprise sales, operations management, and marketing at fictional companies (Initech, Dunder Mifflin) with no technical or ML work of any kind.",low_behavioral
CAND_0091534,0.8,"Owned the ranking layer at Flipkart (LTR migration), built semantic search with sentence-transformers and FAISS at Adobe, and implemented a RAG system with Pinecone at Glance — directly matching the JD's core requirements, backed by an IIT Delhi M.Tech.",top_retrieval_dense
CAND_0091580,0.4,"Solid applied ML background at product companies (Niramai, Meesho, Vedantu) with NLP and recommendation systems experience, but lacks depth in production embeddings-based retrieval, hybrid search, and evaluation metrics (NDCG/MAP) that are core JD requirements.",top_retrieval_bm25
CAND_0091582,0.2,"Only 1.7 years of experience (test automation at Infosys) with 'Information Retrieval advanced for 51 months' being clear keyword inflation that far exceeds total tenure, and no production ML work.",tier1_education
CAND_0091601,0.2,"Eight years of backend, mobile, and frontend engineering at a fictional company (Pied Piper) and IT-services firm (Tech Mahindra) with no ML/IR production experience despite pgvector appearing in skills.",high_behavioral
CAND_0091662,0.2,"IIT Madras B.Tech is a strong signal, but a 9.8-year career spent in mechanical engineering design, content writing, and business analysis with zero ML or software engineering output makes this a fundamental mismatch.",random
CAND_0091703,0.0,"Current role is Mechanical Engineer at Dunder Mifflin (fictional company), career description is senior accounting work, summary self-identifies as a marketing manager with only casual ChatGPT experimentation — zero engineering or ML relevance.",random
CAND_0091712,0.4,"Has sentence-transformers (13mo), recommendation systems, and LoRA skills, but entire 4.8-year career has been at HCL (IT services only) with no product-company production IR or ranking deployment experience.",top_retrieval_bm25
CAND_0091746,0.2,"Only 1.2 years of experience as a DevOps/frontend engineer at Initech (fictional company), with no production ML or IR work — AI exposure is self-described as side-project RAG with OpenAI APIs only.",random
CAND_0091806,0.0,"11-year career entirely in marketing, content writing, graphic design, and sales operations roles with no engineering or ML work whatsoever — AI-field degrees listed but career provides zero technical signal.",title_mismatch
CAND_0091851,0.0,"8.2-year career spans HR management, marketing, and project management roles at Stark Industries (fictional) and Wipro with no ML or IR engineering work, despite an inflated 'Data Science advanced' skill claim.",title_mismatch
CAND_0091854,0.0,"8.1-year career is entirely HR management, mechanical engineering, and business analysis at Pied Piper (fictional) and TCS, with skills limited to Tally, PowerPoint, and Scrum — no ML or IR relevance at all.",random
CAND_0091890,0.6,"Current AI Research Engineer role at Verloop.io (product AI company) with advanced Elasticsearch (38mo) and OpenSearch (48mo) production experience, plus scikit-learn/XGBoost ML work, though prior 39 months at Tech Mahindra (IT services) and no explicit LTR/NDCG evaluation ownership temper the score.",top_retrieval_bm25
CAND_0091909,1.0,"6.9-year career at Rephrase.ai and Meta with expert-level Sentence Transformers (57mo), Pinecone (84mo), OpenSearch (59mo), and advanced Learning to Rank (56mo), having shipped a 10M+ user recommendation system with sentence-transformer embeddings and XGBoost/LightGBM ranking models in production — from IIIT Bangalore (tier_1).",top_retrieval_bm25
CAND_0091957,0.0,"11-year career is operations management, project management, accounting, and HR roles across Infosys and Wayne Enterprises (fictional) with no ML or IR engineering background — FAISS listed as advanced after only 8 months is clear keyword inflation.",random
CAND_0092057,0.2,"8.4 years of conventional backend (.NET), QA, and frontend work at Zomato, HCL, and TCS with no ML or IR production experience — AI exposure is self-described as online courses and a small RAG side project only.",random
CAND_0092064,0.0,"Career is entirely non-ML: Civil Engineer at Infosys (IT services) and Business Analyst at Pied Piper (fictional company), with no production AI/IR experience and only surface-level recent curiosity about GenAI tools.",top_anti_persona_sim
CAND_0092085,0.0,"Marketing Manager at Wipro with a non-technical career history (customer support lead, mechanical design BA at Initech — a fictional company), zero engineering or ML work despite a Ph.D in Computer Engineering listed.",honeypot_flagged
CAND_0092110,0.0,"Despite 10.5 years of experience, the entire career spans IT services support (Wipro), enterprise sales, accounting at Pied Piper (fictional), and customer support — no ML, no IR, and no engineering depth whatsoever.",random
CAND_0092132,0.0,"Business Analyst at Dunder Mifflin (fictional company) with an M.Sc in Commerce; despite GANs listed as an advanced skill, the actual career shows only business analysis and marketing operations with zero AI engineering evidence.",random
CAND_0092169,0.2,"Only 1.7 years of experience as Customer Support at Initech (fictional company) with content-writing background; BITS Pilani and Anna University education provides potential, but there is no production ML or IR work to speak of.",random
CAND_0092181,0.4,"IIT Bombay M.Tech ML with 4.6 years at Unacademy (product company) doing time-series forecasting and MLOps is a solid engineering foundation, but lacks any production retrieval, ranking, or search system experience that the role specifically demands.",title_match_strong
CAND_0092224,0.2,Only 2 years of experience as a Frontend Engineer at Wipro (IT services) with self-learner AI exposure and a small RAG side project; the claimed PEFT advanced skill is not supported by any production ML work in the career history.,title_match_strong
CAND_0092245,0.8,"Senior Data Scientist at Ola (product company) who shipped XGBoost/LightGBM ranking models for a discovery feed, with advanced FAISS and embeddings skills and expert-level Hugging Face Transformers experience from IIT Delhi — strong alignment with ranking and retrieval requirements despite slightly short tenure at 4.1 years.",top_retrieval_bm25
CAND_0092267,0.2,Nine years of backend/DevOps/frontend engineering across Wayne Enterprises and Dunder Mifflin (both fictional companies) with only self-learner AI exposure; strong software fundamentals but no production ML or IR experience and multiple honeypot signals.,high_behavioral
CAND_0092278,1.0,"Senior NLP Engineer with 6.8 years at Microsoft, Paytm, and Saarthi.ai who built a production RAG ranking pipeline at 50M+ queries/month using BM25 + dense hybrid retrieval (BGE/FAISS HNSW), owned NDCG-based eval frameworks, and has QLoRA fine-tuning expertise — from IIT Delhi, this profile is a near-exact match for every hard requirement in the JD.",top_retrieval_bm25
CAND_0092334,0.0,"Sales/marketing professional with only 1.6 years of experience, no engineering or ML background, and beginner-level skills in ETL/GCP/Webpack with no relevance to IR or ranking systems.",random
CAND_0092354,0.2,"Despite a Stanford PhD and 'Embeddings advanced' skill claim, the actual career descriptions show Android development, Java backend, and DevOps work, with two fictional companies (Wayne Enterprises, Dunder Mifflin) flagging this as a honeypot profile with no real IR or retrieval experience.",random
CAND_0092366,0.0,"9.2 years entirely in non-technical operations management, project management, and business analyst consulting roles with no ML or engineering work, and a stint at fictional Stark Industries reinforcing this as an anti-persona candidate.",top_anti_persona_sim
CAND_0092410,0.4,"Solid data engineering background with XGBoost and sklearn experience at Freshworks (legit SaaS product company), but top skills are Computer Vision, Time Series, and ASR with no embedding-based retrieval, vector search, or NDCG/ranking evaluation experience.",random
CAND_0092461,0.0,"13+ years entirely in non-technical roles (Sales, HR Manager, Business Analyst) at IT-services firms (Wipro, Infosys) and fictional company Dunder Mifflin, with zero evidence of engineering or ML work.",title_mismatch
CAND_0092468,0.6,"4.9 years of applied ML engineering at product companies InMobi (AdTech) and Mad Street Den (AI/ML startup), with production recommendation systems using collaborative filtering, XGBoost, NLP classification pipelines, pgvector advanced, and NIT Trichy tier_1 education — good applied ML foundation but lacks explicit BM25/hybrid retrieval and ranking evaluation metric (NDCG/MAP) experience.",random
CAND_0092475,0.2,"8 years of experience entirely in QA engineering, frontend development, and DevOps at IT-services firms Capgemini and Infosys plus fictional Initech, with SEO as a top skill and no ML or information retrieval work.",random
CAND_0092495,0.0,"14.8 years in completely non-technical roles (Civil Engineer title, HR Manager, Sales Executive, Content Writer) at fictional companies Pied Piper and Wayne Enterprises, with no engineering or ML background whatsoever.",title_match_strong
CAND_0092647,0.2,"Entire career is marketing/content writing at Wipro (IT services) with mechanical engineer titles mismatched to marketing descriptions; 'Information Retrieval advanced' skill has only 4 endorsements and 16 months duration, indicating keyword inflation with no actual IR engineering experience.",random
CAND_0092648,0.0,"5.1 years in operations management, accounting, and customer support at fictional Dunder Mifflin and IT-services TCS, with no technical engineering or ML skills relevant to ranking or retrieval systems.",random
CAND_0092692,0.4,"Has Qdrant experience and M.Tech/Ph.D from IIT Madras/NIT Trichy (tier_1), but only 3.2 years total experience, NLP work was internal dashboards (not production IR/ranking), and top skills skew toward Speech Recognition and OpenCV rather than retrieval/ranking systems.",high_behavioral
CAND_0092740,0.0,"Career is entirely non-technical — HR Manager, Content Writer, and Sales Executive roles with no engineering or ML work; AI curiosity is limited to casual ChatGPT experimentation.",random
CAND_0092744,0.2,"Only 3 years of experience, all at IT-services firms (Infosys, Mindtree) doing full-stack web and QA work with no production ML/IR experience; AI exposure is self-learner level via API calls only.",top_retrieval_dense
CAND_0092766,0.0,"Despite an IIT Madras M.Tech, the entire career is non-technical (HR Manager, Operations Manager, Sales Executive) with no ML/AI engineering work, and current role is at the fictional company Dunder Mifflin.",tier1_education
CAND_0092865,0.2,"6.5 years of experience but roles are Full Stack Developer and Cloud Engineer (QA/test automation in practice) with no ML/IR work, and one role is at the fictional company Stark Industries; top skills (Six Sigma, Accounting, MongoDB) show no alignment with ranking or retrieval.",random
CAND_0092908,0.0,"11.8 years of experience across entirely non-technical roles (Customer Support, Graphic Designer, Project Manager, Business Analyst) with current role at the fictional Wayne Enterprises, and no production ML/IR work despite AI keyword in skills.",low_behavioral
CAND_0092926,0.0,"Current role is Accountant; career spans only Accountant and Content Writer positions at fictional companies (Dunder Mifflin, Acme Corp) with zero engineering or ML experience.",title_mismatch
CAND_0092934,0.0,"Career is entirely non-engineering for the role — Civil Engineer, Mechanical Engineer, Sales Executive, and Operations Manager — at two fictional companies (Stark Industries, Pied Piper); Diffusion Models listed as advanced skill is implausible given the actual job history.",title_match_strong
CAND_0092960,0.0,"11.7 years of experience entirely in Operations Manager and Graphic Designer roles across Infosys IT-services, fictional Dunder Mifflin, and Wayne Enterprises, with no engineering or ML background.",random
CAND_0092990,0.0,"Only 2 years of experience, both at TCS in Mechanical Engineer and Sales Executive roles with no ML/AI engineering work; summary describes a marketing manager background and AI curiosity is surface-level only.",low_behavioral
CAND_0093049,0.2,"Entire career at IT-services firms (Capgemini, Infosys) plus fictional companies (Stark Industries, Pied Piper) with no production IR or ranking work; AI exposure is self-learner only with no vector search or eval metric experience.",random
CAND_0093098,0.2,"Career predominantly at IT-services firms (Wipro, HCL) doing Java/cloud/mobile work; skills list LlamaIndex and ML but actual job descriptions show no production retrieval or ranking systems, indicating keyword inflation with no real IR depth.",random
CAND_0093112,0.4,"Lists Vector Search and MLflow as advanced skills with product-company experience at Razorpay, but summary explicitly states 'conventional backend engineering' with AI only at a self-learner level and no evidence of production retrieval systems or eval metric ownership (NDCG/MAP).",top_retrieval_dense
CAND_0093155,0.0,"Entirely non-technical career as HR Manager, Content Writer, and Marketing Manager with no engineering or ML work; current role is at fictional company Dunder Mifflin and AI curiosity is limited to using ChatGPT for productivity.",low_behavioral
CAND_0093178,0.0,"Despite a CMU Ph.D, the actual career consists entirely of content writing/SEO at fictional Initech and enterprise sales at Infosys with zero production ML or engineering work, making this a non-fit regardless of educational credentials.",top_retrieval_dense
CAND_0093186,0.0,"Eleven-plus years entirely in non-technical roles (Marketing Manager, Content Writer, Customer Support, Sales) with no engineering background; employment at fictional Wayne Enterprises and no ML/IR skills of any relevance.",title_mismatch
CAND_0093193,0.8,"Senior MLE with 7.9 years building production ranking and retrieval systems at product companies (Niramai HealthTech, Netflix); expert-level OpenSearch and Qdrant skills with vector representations and search backend experience directly matching the role's core requirements.",top_retrieval_bm25
CAND_0093243,0.0,"Career is entirely in non-technical roles (operations, accounting, civil engineering) with employers including fictional Pied Piper and IT-services Infosys; skills are SAP and Tally with no ML, retrieval, or engineering work at all.",random
CAND_0093275,0.2,"Only 1.2 years of experience at Accenture (IT services) doing frontend work, yet claims 'Learning to Rank' at advanced proficiency for 56 months — clear keyword inflation that is mathematically impossible given total tenure, with no production ML capability.",high_behavioral
CAND_0093305,0.0,"Career of 7.8 years spans Operations Manager at fictional Dunder Mifflin, HR at Wipro, and Marketing Manager at Hooli — entirely non-technical management roles with zero ML, engineering, or IR experience.",top_anti_persona_sim
CAND_0093331,0.6,"Has hands-on production experience with sentence-transformers, FAISS, BM25, and embedding-based retrieval at InMobi and Observe.AI, and led a migration from keyword search to embedding retrieval, but most recent role is at Genpact AI (IT-services adjacent) and the career summary claims 7.2 years yet total listed experience is 16+ years with inconsistencies, reducing confidence.",top_retrieval_dense
CAND_0093386,0.0,"Career is entirely non-technical (Marketing Manager, Accountant, Sales Executive) with no ML or engineering work, the current company Pied Piper is a fictional honeypot company, and the only AI exposure mentioned is casual ChatGPT experimentation.",tier1_education
CAND_0093388,0.2,"Only 2.9 years of experience in full-stack/cloud engineering at fictional company Pied Piper with no production ML work, self-describes as only a self-learner in AI/ML with a small RAG side project, and has no IR or ranking system experience.",title_match_strong
CAND_0093465,0.0,"Title is Civil Engineer with career history in marketing and accounting at fictional company Pied Piper and Infosys, skills are beginner-level Java/Kafka/Vue.js with no ML or IR relevance, and the summary is a generic marketing manager boilerplate mismatched to the stated title.",random
CAND_0093473,0.2,"9+ years of experience but entirely in QA, DevOps, and cloud engineering at IT-services firms (Cognizant, Mphasis) and fictional company Stark Industries, with skills concentrated in Computer Vision/OpenCV rather than NLP/IR, and only self-learner level AI exposure.",high_behavioral
CAND_0093501,0.2,"Career is entirely at IT-services/consulting firms (HCL, Accenture x2) in cloud and full-stack roles with no product-company ML work, and while FAISS appears as an advanced skill, there is no evidence of production IR or ranking system deployment in the career descriptions.",top_retrieval_dense
CAND_0093506,0.0,"Career is entirely non-technical (Customer Support, Project Manager, Graphic Designer) at fictional companies Wayne Enterprises and Initech with no engineering or ML work, despite holding a Ph.D from IIIT Bangalore which is entirely undermined by a career of sales and design roles.",tier1_education
CAND_0093547,1.0,"Directly rebuilt a candidate-JD matching pipeline improving NDCG@10 from 0.72 to 0.91 at PhonePe, with end-to-end ownership of embedding generation (fine-tuned BGE-large), Pinecone retrieval, learning-to-rank re-ranking, LoRA/QLoRA fine-tuning at Sarvam AI, and an M.S. from UC Berkeley — perfectly aligned with every core requirement of the role.",top_retrieval_dense
CAND_0093562,0.0,"Career is in Civil/Mechanical Engineering and Marketing at fictional companies Dunder Mifflin and Pied Piper with no ML engineering work, and despite an IIT Hyderabad M.E. in Machine Learning the entire career history shows zero application of those skills.",tier1_education
CAND_0093582,0.0,"Only 3.3 years of experience entirely as Marketing Manager at Wipro (IT-services) with a business analyst role description, no engineering or ML work, and the AI skills (GANs) listed are irrelevant to IR/ranking with very short duration, making this a clear non-fit.",consulting_only
CAND_0093638,0.0,"Current title is Content Writer at the fictional company Dunder Mifflin, career history consists entirely of non-technical roles (marketing manager, accountant, customer support), and skills are Redux/Scrum/Marketing with zero IR, ML, or engineering depth.",random
CAND_0093732,0.2,"Entire career is DevOps at Cognizant (IT-services firm) with no product-company exposure; self-described AI/ML interest is limited to online courses and a small RAG side project, with no production embedding or ranking system experience.",random
CAND_0093759,0.0,"Profile is a Civil Engineer whose actual roles are Graphic Designer and Marketing Manager at non-tech companies, with no ML or IR engineering work; top skills are Computer Vision and Photoshop, and the only AI mention is casual ChatGPT experimentation.",random
CAND_0093779,0.0,"Accountant with full career at Wipro and Infosys in non-technical roles, self-described as a marketing manager pivoting to AI via ChatGPT experimentation, with no engineering, ML, or IR experience whatsoever.",low_behavioral
CAND_0093822,0.0,Customer Support and Operations Manager roles at fictional companies Wayne Enterprises and Pied Piper with a career entirely in non-technical functions; skills are Databricks/Snowflake/HTML with no evidence of any ML engineering or IR work.,random
CAND_0093838,0.0,"All four career roles are non-engineering (Customer Support, Content Writer, Sales Executive) at fictional companies Pied Piper, Initech, Dunder Mifflin, and Stark Industries, with no production ML or search engineering despite backend-sounding skills listed.",top_anti_persona_sim
CAND_0093883,0.6,"Advanced hands-on skills in OpenSearch and Milvus (vector DB) with strong endorsements, LoRA fine-tuning experience, and production ML work at HealthTech product companies (Wysa, PharmEasy), though significant time at Wipro and primary focus on forecasting/recommendation rather than direct ranking/IR systems.",top_retrieval_bm25
CAND_0093912,0.9,"Owns ranking layer at Razorpay (evolved BM25 to learning-to-rank), shipped semantic search with sentence-transformers and FAISS at Flipkart, expert-level Milvus/Elasticsearch/Vector Search skills with 5+ years endorsements, and explicitly owns an RAG eval framework — directly matching every core JD requirement.",top_retrieval_dense
CAND_0093990,0.2,Entire career is .NET and mobile development at HCL and Mindtree (IT-services firms) with only 3.9 years experience; RAG and Feature Engineering skills listed with strong endorsements appear inflated relative to a backend-only work history and no production IR or ranking system evidence.,top_retrieval_dense
CAND_0094008,0.0,"Civil Engineer with sole employer being Wipro in a brand design/creative role, skills are beginner Spark/CSS/Angular/Tailwind, and the summary self-identifies as a marketing manager with only ChatGPT experimentation — no technical or ML engineering background.",consulting_only
CAND_0094009,0.2,"Cloud/full-stack engineer with no ML or IR experience; current role is at Dunder Mifflin (fictional company honeypot), and self-described AI exposure is limited to online courses and API experimentation with zero production ML work.",top_retrieval_dense
CAND_0094015,0.2,"QA/DevOps background across 7.6 years with no NLP, IR, or ranking systems experience; Infosys stint and fictional-company roles (Dunder Mifflin) dominate, and top skills (dbt, Snowflake, Six Sigma) are entirely unrelated to the role.",random
CAND_0094023,0.4,"3.5 years of applied ML (XGBoost, recommendation systems at Observe.AI, NLP pipelines) with pgvector and vector search skills, but experience is short of the 5-year threshold, lacks production retrieval/hybrid-search depth, and no NDCG/ranking evaluation ownership is evidenced.",top_retrieval_bm25
CAND_0094056,0.8,"NLP Engineer with 5.9 years who built a production semantic search system using sentence-transformers (bge-base) and FAISS over 500K documents at Rephrase.ai, plus recommendation systems at Adobe, with expert-level embeddings skills — directly matching the role's hard requirements.",top_retrieval_bm25
CAND_0094060,0.0,"Non-technical background spanning customer support, graphic design, and business analyst roles across 13.7 years; current role is at Stark Industries (fictional honeypot), and AI interest is purely curiosity-level with no engineering or ML work whatsoever.",low_behavioral
CAND_0094097,0.0,"Operations Manager with only 2.8 years of experience in a customer support team-lead role; self-described marketing background with zero ML or engineering skills, and AI exposure limited to ChatGPT experimentation.",low_behavioral
CAND_0094163,0.2,"Software engineer with 2.8 years entirely at Cognizant (IT-services firm) doing Android/mobile development; only AI exposure is self-learner online courses and a small RAG side project, with no production ML or IR experience.",random
CAND_0094182,0.2,"Project Manager at Hooli with 3.3 years whose actual work history is mechanical engineering hardware design; marketing-manager background per summary, OpenCV as top skill, and no NLP/IR/ranking experience despite CS/AI graduate degrees.",random
CAND_0094231,0.0,"Project Manager/Content Writer with 6.3 years split between brand/creative design at Globex Inc and TCS IT-services; skills are Tailwind, Six Sigma, SAP, and Accounting — zero engineering or ML relevance to a Senior AI Engineer role.",random
CAND_0094274,0.0,"Customer Support and Business Analyst across 4.4 years at Wayne Enterprises (fictional honeypot) and Hooli with a marketing/demand-gen work history; recent AI curiosity (RAG courses, LangChain) with no production engineering foundation makes this a non-fit.",random
CAND_0094353,0.0,"Career consists entirely of non-technical roles at IT services firms (Infosys, TCS) — SEO/content writing, customer support, enterprise sales, and marketing — with no ML, IR, or engineering work whatsoever.",top_retrieval_dense
CAND_0094660,0.0,"Roles are entirely non-technical (enterprise sales, customer support, graphic design) at fictional companies (Initech, Wayne Enterprises), with no engineering or ML experience despite an AI degree.",random
CAND_0094680,0.0,"Only 2.7 years of experience with a single role doing customer support at fictional company Initech, top skill is TTS with no IR, ranking, or ML production experience of any kind.",random
CAND_0094686,0.2,"Career is a mix of non-technical roles (BA, marketing, mechanical design) at IT services firms (Infosys, Wipro) and a fictional company (Initech), with BentoML listed as advanced but no evidence of production IR/ranking or embedding-based retrieval work.",top_anti_persona_sim
CAND_0094732,0.0,"14+ years spent entirely in non-technical roles (HR, project management, customer support, content writing) at IT services firms and the fictional company Stark Industries, with MLflow listed as a skill but zero evidence of any ML or IR production work.",honeypot_flagged
CAND_0094759,1.0,"8.6 years at Meta, Apple, and Locobuzz building production hybrid BM25+dense retrieval pipelines (BGE, FAISS HNSW, Weaviate), improved NDCG@10 from 0.72 to 0.91 at 8K peak QPS, with hands-on A/B testing, LambdaMART/XGBoost ranking, and embedding fine-tuning — directly matching every core requirement.",top_retrieval_dense
CAND_0094762,0.2,"4.4 years as a data engineer at Tech Mahindra (IT services) building data pipelines and backend analytics with no production ML or IR experience, self-directed ML projects only, and an expressed desire to transition into ML rather than demonstrated delivery.",consulting_only
CAND_0094892,0.2,"8 years of backend/DevOps/mobile development primarily at IT services firms (Tech Mahindra, TCS, Mphasis) and fictional company Stark Industries, with only a small RAG side project and no production ML, embeddings, or ranking system experience.",random
CAND_0094937,0.0,"Only 1.4 years of experience as a Java developer at fictional company Wayne Enterprises doing Spring Boot microservices, with no ML or IR background and a commerce M.S. degree.",honeypot_flagged
CAND_0095032,0.0,"Career is entirely in non-technical roles (sales, HR) at IT services firms TCS and Wipro with no engineering work, despite listing AI-adjacent skills — a clear keyword-stuffer non-fit profile.",low_behavioral
CAND_0095060,0.4,"Has 6.3 years of applied ML production experience at product companies (Haptik, Flipkart) including recommendation-style features, but skills are oriented toward forecasting, diffusion models, and LlamaIndex rather than IR/ranking systems, vector databases, or evaluation metrics like NDCG/MAP.",top_retrieval_bm25
CAND_0095078,0.2,"Entire 5.7-year career spent at IT-services firms (TCS, Capgemini) in mobile/cloud engineering roles with zero production ML experience; AI exposure is limited to self-study and a small RAG side project.",consulting_only
CAND_0095100,0.0,"Non-technical career spanning accounting, marketing, HR, and mechanical engineering with no ML or software engineering work; includes a role at Initech (fictional honeypot company) and zero AI/ML skills.",random
CAND_0095111,0.0,"Entire career is in non-technical roles (Business Analyst at Wipro, Customer Support, Operations Manager) with no engineering or ML production experience; GenAI interest is limited to online courses and LangChain experimentation.",random
CAND_0095114,0.0,"Career is entirely non-technical for AI purposes — Civil Engineer, Graphic Designer, Content Writer — with no ML engineering experience despite a tier_1 IIIT Hyderabad credential; skills show only Spring Boot, Tally, and Vue.js beginner-level entries.",title_match_strong
CAND_0095136,0.2,Only 1.2 years of total experience at a single IT-services firm (Tech Mahindra) in full-stack web dev; Hugging Face Transformers and pgvector skills suggest ML interest but lack any production IR/ranking deployment at meaningful scale.,high_behavioral
CAND_0095174,0.0,"Career is entirely in content writing and project management at non-engineering companies including Stark Industries (fictional honeypot), with no ML or software engineering background; skills are Apache Flink and Salesforce CRM at beginner/intermediate level unrelated to IR.",random
CAND_0095176,0.0,"12.8-year career spans mechanical engineering, operations, and business analysis at Wipro, Infosys, and Pied Piper (fictional honeypot company) with no ML or software engineering skills; top skills are React, SQL, and PowerPoint.",title_match_strong
CAND_0095207,0.6,"4 years at product companies (Ola, Freshworks) with production NLP pipelines and recommendation features, advanced Weaviate proficiency (57 months) matching the vector DB requirement, and IIIT Hyderabad B.Tech; gaps are below the preferred experience range and title/summary suggests CV specialization, with no explicit NDCG/MAP evaluation framework experience cited.",top_retrieval_bm25
